0,4763;Treinamento
0,4649;Treinamento
0,5085;Treinamento
0,6376;Treinamento
0,6926;Treinamento
0,6774;Treinamento
0,649;Treinamento
0,5769;Treinamento
0,518;Treinamento
0,4383;Treinamento
0,4478;Treinamento
0,4364;Treinamento
0,3928;Treinamento
0,3283;Treinamento
0,37;Treinamento
0,5465;Treinamento
0,6243;Treinamento
0,649;Treinamento
0,6243;Treinamento
0,5787;Treinamento
0,5446;Treinamento
0,4649;Treinamento
0,3776;Treinamento
0,3188;Treinamento
0,3283;Treinamento
0,2657;Treinamento
0,2979;Treinamento
0,3909;Treinamento
0,4535;Treinamento
0,4877;Treinamento
0,4858;Treinamento
0,4288;Treinamento
0,3947;Treinamento
0,3416;Treinamento
0,2903;Treinamento
0,3454;Treinamento
0,3491;Treinamento
0,3567;Treinamento
0,3397;Treinamento
0,444;Treinamento
0,5161;Treinamento
0,5427;Treinamento
0,5693;Treinamento
0,5142;Treinamento
0,4763;Treinamento
0,4288;Treinamento
0,3074;Treinamento
0,2543;Treinamento
0,2239;Treinamento
0,2011;Treinamento
0,2827;Treinamento
0,3567;Treinamento
0,3548;Treinamento
0,3302;Treinamento
0,3188;Treinamento
0,3112;Treinamento
0,2827;Treinamento
0,2201;Treinamento
0,1917;Treinamento
0,1803;Treinamento
0,1157;Treinamento
0,0891999999999999;Treinamento
0,112;Treinamento
0,26;Treinamento
0,3283;Treinamento
0,3416;Treinamento
0,334;Treinamento
0,3529;Treinamento
0,3776;Treinamento
0,4307;Treinamento
0,3852;Treinamento
0,3833;Treinamento
0,3169;Treinamento
0,2941;Treinamento
0,3188;Treinamento
0,4383;Treinamento
0,4763;Treinamento
0,5218;Treinamento
0,5161;Treinamento
0,4858;Treinamento
0,4156;Treinamento
0,3586;Treinamento
0,315;Treinamento
0,4137;Treinamento
0,4231;Treinamento
0,4364;Treinamento
0,3833;Treinamento
0,4478;Treinamento
0,5009;Treinamento
0,5617;Treinamento
0,6148;Treinamento
0,5977;Treinamento
0,5142;Treinamento
0,4592;Treinamento
0,4364;Treinamento
0,4497;Treinamento
0,4554;Treinamento
0,4991;Treinamento
0,5863;Treinamento
0,7932;Treinamento
0,9184;Treinamento
0,9184;Treinamento
0,8956;Treinamento
0,8254;Treinamento
0,7514;Treinamento
0,666;Treinamento
0,6338;Treinamento
0,6319;Treinamento
0,7457;Treinamento
0,7173;Treinamento
0,7856;Treinamento
0,8596;Treinamento
0,8558;Treinamento
0,8159;Treinamento
0,7685;Treinamento
0,6812;Treinamento
0,6072;Treinamento
0,5332;Treinamento
0,4478;Treinamento
0,4213;Treinamento
0,3738;Treinamento
0,3169;Treinamento
0,2581;Treinamento
0,3245;Treinamento
0,3852;Treinamento
0,4175;Treinamento
0,4288;Treinamento
0,3985;Treinamento
0,3435;Treinamento
0,2884;Treinamento
0,2429;Treinamento
0,241;Treinamento
0,3397;Treinamento
0,3909;Treinamento
0,3833;Treinamento
0,4099;Treinamento
0,4687;Treinamento
0,4611;Treinamento
0,4383;Treinamento
0,3909;Treinamento
0,3359;Treinamento
0,2296;Treinamento
0,2106;Treinamento
