0;Treinamento
0,0610002891008962;Treinamento
0,069095114194854;Treinamento
0,122289679098005;Treinamento
0,195143104943625;Treinamento
0,177218849378433;Treinamento
0,246892165365713;Treinamento
0,230124313385371;Treinamento
0,189650187915583;Treinamento
0,144261347210176;Treinamento
0,153801676785198;Treinamento
0,143394044521538;Treinamento
0,0190806591500434;Treinamento
0,121133275513154;Treinamento
0,124313385371495;Treinamento
0,167967620699624;Treinamento
0,212489158716392;Treinamento
0,237930037583117;Treinamento
0,318300086730269;Treinamento
0,321769297484822;Treinamento
0,17692974848222;Treinamento
0,131251806880601;Treinamento
0,157270887539751;Treinamento
0,173171436831454;Treinamento
0,0231280716970223;Treinamento
0,0494362532523851;Treinamento
0,0982943047123446;Treinamento
0,149176062445794;Treinamento
0,160161896501879;Treinamento
0,173460537727667;Treinamento
0,271754842440012;Treinamento
0,237640936686904;Treinamento
0,185024573576178;Treinamento
0,154668979473836;Treinamento
0,153801676785198;Treinamento
0,159294593813241;Treinamento
0,0436542353281295;Treinamento
0,0745880312228968;Treinamento
0,106389129806302;Treinamento
0,148308759757155;Treinamento
0,233015322347499;Treinamento
0,281295172015033;Treinamento
0,305290546400694;Treinamento
0,359641514888696;Treinamento
0,198612315698179;Treinamento
0,135877421220006;Treinamento
0,200925122867881;Treinamento
0,21538016767852;Treinamento
0,0679387106100029;Treinamento
0,105810928013877;Treinamento
0,153801676785198;Treinamento
0,190806591500434;Treinamento
0,287366290835502;Treinamento
0,233015322347499;Treinamento
0,372651055218271;Treinamento
0,518647007805724;Treinamento
0,215091066782307;Treinamento
0,224631396357329;Treinamento
0,231569817866435;Treinamento
0,39433362243423;Treinamento
0,0997398091934085;Treinamento
0,154090777681411;Treinamento
0,202370627348945;Treinamento
0,214223764093669;Treinamento
0,310494362532524;Treinamento
0,303266840127204;Treinamento
0,264238219138479;Treinamento
0,468054350968488;Treinamento
0,258167100318011;Treinamento
0,309916160740098;Treinamento
0,307025151777971;Treinamento
0,263660017346054;Treinamento
0,0910667823070252;Treinamento
0,156403584851113;Treinamento
0,210754553339115;Treinamento
0,305868748193119;Treinamento
0,310783463428737;Treinamento
0,312807169702226;Treinamento
0,47759468054351;Treinamento
0,538305868748193;Treinamento
0,327262214512865;Treinamento
0,257877999421798;Treinamento
0,314830875975716;Treinamento
0,332176929748482;Treinamento
0,101185313674472;Treinamento
0,198323214801966;Treinamento
0,220005782017924;Treinamento
0,354726799653079;Treinamento
0,374385660595548;Treinamento
0,372940156114484;Treinamento
0,472969066204105;Treinamento
0,46198323214802;Treinamento
0,447528187337381;Treinamento
0,414281584272911;Treinamento
0,433651344319167;Treinamento
0,497831743278404;Treinamento
0,145128649898815;Treinamento
0,313674472390864;Treinamento
0,310494362532524;Treinamento
0,331887828852269;Validacao
0,466608846487424;Validacao
0,483665799363978;Validacao
0,706273489447817;Validacao
0,516045099739809;Validacao
0,410234171725932;Validacao
0,368603642671292;Validacao
0,39433362243423;Validacao
0,405897658282741;Validacao
0,194854004047413;Validacao
0,279271465741544;Validacao
0,388840705406187;Validacao
0,375542064180399;Validacao
0,501879155825383;Validacao
0,463428736629084;Validacao
0,589476727377855;Validacao
0,484822202948829;Validacao
0,473836368892744;Validacao
0,43596415148887;Validacao
0,49638623879734;Validacao
0,543509684880023;Validacao
0,146285053483666;Validacao
0,212489158716392;Validacao
0,362532523850824;Validacao
0,352413992483377;Validacao
0,451286498988147;Validacao
0,458803122289679;Validacao
0,570974270020237;Validacao
0,546111592945938;Validacao
0,510552182711766;Validacao
0,401272043943336;Validacao
0,486556808326106;Validacao
0,526741832899682;Validacao
0,156981786643539;Validacao
0,347210176351547;Validacao
0,340560855738653;Validacao
0,304712344608268;Validacao
0,395200925122868;Validacao
0,503902862098872;Validacao
0,681699913269731;Validacao
0,557675628794449;Validacao
0,532523850823938;Validacao
0,38190228389708;Validacao
0,457646718704828;Validacao
0,493495229835212;Validacao
0,216247470367158;Validacao
0,25180688060133;Validacao
0,447239086441168;Validacao
0,403584851113038;Validacao
0,43076033535704;Validacao
0,48800231280717;Validacao
0,685458224920497;Validacao
0,50881757733449;Validacao
0,496675339693553;Validacao
0,441746169413125;Validacao
0,556519225209598;Validacao
0,653368025440879;Validacao
0,123446082682856;Validacao
0,226366001734605;Validacao
0,448973691818445;Validacao
0,518357906909511;Validacao
0,517779705117086;Validacao
0,517779705117086;Validacao
0,749638623879734;Validacao
0,828563168545822;Validacao
0,413992483376698;Validacao
0,471812662619254;Teste
0,552182711766406;Teste
0,598727956056664;Teste
0,166811217114773;Teste
0,365423532812952;Teste
0,502168256721596;Teste
0,575599884359641;Teste
0,503035559410234;Teste
0,634865568083261;Teste
0,926857473258167;Teste
0,636311072564325;Teste
0,628794449262793;Teste
0,509395779126915;Teste
0,613472101763516;Teste
0,641803989592368;Teste
0,208441746169413;Teste
0,37149465163342;Teste
0,576756287944493;Teste
0,622723330442324;Teste
0,613183000867303;Teste
0,822781150621567;Teste
1;Teste
